Sales,Quantity,Discount,Shipping Duration,Profit Margin,Sales per Quantity,Order Year,Order Month,Order Quarter,Order Day of Week,Ship Mode_Encoded,Segment_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Profit
64.96,5,0.6,5,-1.3,12.991999999999999,2015,11,4,5,3,0,0,0,9,-84.448
32.06,10,0.8,5,-1.5999999999999999,3.2060000000000004,2015,11,4,5,3,0,0,1,3,-51.296
177.648,2,0.2,5,-0.1625,88.824,2015,11,4,5,3,0,0,1,14,-28.8678
287.91,3,0.4,5,0.11666666666666665,95.97000000000001,2015,11,4,5,3,0,0,2,11,33.5895
22.368,2,0.2,3,0.075,11.184,2015,5,2,0,0,1,0,1,15,1.6776
32.368,7,0.2,3,0.3625,4.6240000000000006,2015,5,2,0,0,1,0,1,12,11.7334
207.984,2,0.2,3,0.175,103.992,2015,5,2,0,0,1,0,2,0,36.3972
36.4,5,0.0,2,0.48000000000000004,7.279999999999999,2014,10,4,0,0,2,2,1,7,17.472
22.96,2,0.0,2,0.19,11.48,2014,10,4,0,0,2,2,2,0,4.3624
315.2,4,0.0,2,0.02,78.8,2014,10,4,0,0,2,2,1,14,6.304
15.18,3,0.0,2,0.47,5.06,2014,10,4,0,0,2,2,1,3,7.1346
623.96,5,0.2,3,0.0625,124.792,2016,2,1,6,2,1,3,2,13,38.9975
429.6,2,0.4,5,-0.21666666666666665,214.8,2017,1,1,3,2,0,1,2,13,-93.08
31.968,2,0.2,5,0.2,15.984,2017,1,1,3,2,0,1,0,9,6.3936
887.271,3,0.3,5,-0.07142857142857144,295.757,2017,1,1,3,2,0,1,0,5,-63.3765
21.696,4,0.2,5,0.32499999999999996,5.424,2017,1,1,3,2,0,1,1,12,7.0512
22.05,7,0.0,6,0.48,3.15,2016,6,2,0,3,2,3,1,10,10.584
99.9,5,0.0,6,0.47000000000000003,19.98,2016,6,2,0,3,2,3,1,12,46.953
90.86,7,0.0,2,0.29,12.98,2017,3,1,5,2,1,3,1,1,26.3494
7.78,1,0.0,0,0.44999999999999996,7.78,2017,11,4,4,1,0,3,1,12,3.501
78.759,9,0.7,2,-0.7333333333333333,8.751,2016,11,4,5,2,0,1,1,3,-57.7566
9.552,3,0.6,2,-0.4,3.1839999999999997,2016,8,3,3,2,2,0,0,9,-3.8208
5.344,4,0.6,2,-0.39999999999999997,1.336,2016,8,3,3,2,2,0,0,9,-2.1376
8.28,2,0.0,5,0.42,4.14,2015,11,4,5,3,2,3,1,2,3.4776
50.136,3,0.2,7,-0.22499999999999998,16.712,2017,5,2,3,3,0,0,1,14,-11.2806
88.074,7,0.7,1,-0.6666666666666667,12.581999999999999,2017,9,3,0,0,1,3,1,3,-58.716
301.47,3,0.5,2,-0.7999999999999999,100.49000000000001,2016,3,1,3,2,0,1,0,4,-241.176
18.656,2,0.2,2,0.08750000000000001,9.328,2016,3,1,3,2,0,1,1,2,1.6324
27.46,2,0.0,4,0.36,13.73,2017,5,2,6,3,1,1,0,9,9.8856
125.13,3,0.0,4,0.29000000000000004,41.71,2017,5,2,6,3,1,1,1,1,36.2877
555.96,5,0.2,4,0.075,111.19200000000001,2015,8,3,0,3,2,3,2,13,41.697
129.552,3,0.2,5,-0.17500000000000002,43.184,2016,4,2,1,3,1,2,1,14,-22.6716
51.984,1,0.2,5,-0.1,51.984,2016,4,2,1,3,1,2,1,14,-5.1984
10.272,3,0.2,5,0.3375,3.424,2016,4,2,1,3,1,2,1,12,3.4668
18.336,2,0.7,7,-0.6666666666666667,9.168,2014,2,1,6,3,0,2,1,3,-12.224
180.96,5,0.2,7,0.075,36.192,2014,2,1,6,3,0,2,2,13,13.572
475.944,7,0.2,6,0.19999999999999998,67.992,2014,9,3,1,3,0,0,2,0,95.1888
159.98,2,0.0,2,0.30000000000000004,79.99,2017,9,3,5,2,2,3,2,0,47.994
43.6,4,0.0,2,0.27999999999999997,10.9,2016,9,3,0,0,1,1,2,13,12.208
8.288,2,0.2,6,0.3625,4.144,2017,5,2,5,3,0,3,1,3,3.0044
1123.128,9,0.2,6,0.0625,124.79199999999999,2017,5,2,5,3,0,3,2,13,70.1955
64.9,5,0.0,6,0.29,12.98,2017,5,2,5,3,0,3,1,1,18.821
2.808,3,0.8,4,-1.6,0.9359999999999999,2015,9,3,6,3,0,0,1,3,-4.4928
99.98,2,0.0,4,0.43,49.99,2016,1,1,5,3,1,1,2,0,42.9914
8.04,6,0.0,4,0.34,1.3399999999999999,2016,1,1,5,3,1,1,1,2,2.7336
1564.29,13,0.0,4,0.26,120.33,2016,1,1,5,3,1,1,1,14,406.7154
138.56,4,0.0,5,0.4799999999999999,34.64,2014,6,2,6,3,1,0,1,3,66.5088
65.52,5,0.1,5,0.18888888888888888,13.104,2014,6,2,6,3,1,0,1,1,12.376
14.576,2,0.2,5,0.16249999999999998,7.288,2015,9,3,3,2,0,3,1,2,2.3686
23.2,2,0.2,5,0.0625,11.6,2015,9,3,3,2,0,3,2,0,1.45
16.464,7,0.2,5,0.11250000000000002,2.352,2015,9,3,3,2,0,3,1,2,1.8522
19.312,2,0.2,2,0.16249999999999998,9.656,2016,8,3,0,2,0,1,0,9,3.1382
40.08,6,0.0,5,0.48,6.68,2014,1,1,3,3,0,3,1,12,19.2384
101.96,2,0.0,4,0.27,50.98,2014,8,3,0,3,1,1,1,1,27.5292
259.74,13,0.0,4,0.48,19.98,2014,8,3,0,3,1,1,1,12,124.6752
255.42,9,0.0,4,0.41000000000000003,28.38,2014,8,3,0,3,1,1,2,0,104.7222
4.338,3,0.7,5,-0.7,1.446,2016,8,3,1,3,2,2,1,3,-3.0366
11.88,5,0.7,5,-0.6666666666666666,2.3760000000000003,2016,8,3,1,3,2,2,1,3,-7.92
405.86,7,0.0,4,0.08,57.980000000000004,2016,12,4,3,3,0,0,0,4,32.4688
680.01,3,0.0,4,0.26,226.67,2016,12,4,3,3,0,0,0,5,176.8026
2.376,3,0.2,4,0.31250000000000006,0.7919999999999999,2015,6,2,0,3,0,0,2,0,0.7425
143.128,2,0.8,4,-2.75,71.564,2015,6,2,0,3,0,0,1,1,-393.602
4476.8,4,0.2,2,0.11249999999999999,1119.2,2016,6,2,4,2,0,3,2,11,503.64
104.85,1,0.0,2,0.48000000000000004,104.85,2016,6,2,4,2,0,3,1,12,50.328
241.44,3,0.0,2,0.3,80.48,2016,6,2,4,2,0,3,1,1,72.432
319.76,14,0.0,4,0.45999999999999996,22.84,2016,3,1,1,3,2,2,1,12,147.0896
45.68,2,0.0,4,0.45999999999999996,22.84,2016,3,1,1,3,2,2,1,12,21.0128
31.96,2,0.0,0,0.05,15.98,2016,12,4,3,1,2,3,0,9,1.598
47.9,1,0.0,0,0.48000000000000004,47.9,2016,12,4,3,1,2,3,1,12,22.992
1112.94,3,0.0,0,0.19999999999999998,370.98,2016,12,4,3,1,2,3,1,14,222.588
22.92,3,0.0,0,0.49,7.640000000000001,2016,12,4,3,1,2,3,1,7,11.2308
71.976,3,0.2,2,0.125,23.992,2017,6,2,0,2,0,3,2,13,8.997
19.44,3,0.0,2,0.48000000000000004,6.48,2017,6,2,0,2,0,3,1,12,9.3312
31.086,3,0.7,5,-0.6666666666666667,10.362,2016,3,1,5,3,1,2,1,3,-20.724
13.98,2,0.0,4,0.27999999999999997,6.99,2016,11,4,0,3,0,1,2,13,3.9144
23.65,1,0.0,4,0.26,23.65,2016,11,4,0,3,0,1,1,2,6.149
707.88,3,0.2,4,0.0625,235.96,2017,8,3,0,3,0,3,2,13,44.2425
11.952,3,0.2,4,0.35000000000000003,3.984,2017,8,3,0,3,0,3,1,3,4.1832
31.128,3,0.2,4,0.375,10.376,2017,8,3,0,3,0,3,1,3,11.673
55.76,4,0.0,4,0.14,13.94,2017,8,3,0,3,0,3,2,0,7.8064
24.56,2,0.0,4,0.47000000000000003,12.28,2017,8,3,0,3,0,3,1,12,11.5432
51.75,1,0.0,4,0.3,51.75,2017,8,3,0,3,0,3,0,9,15.525
207.184,1,0.2,4,0.125,207.184,2017,8,3,0,3,0,3,0,5,25.898
1473.1,5,0.0,4,0.28,294.62,2017,8,3,0,3,0,3,1,1,412.468
3.488,2,0.2,4,-0.2,1.744,2015,8,3,4,3,2,1,1,15,-0.6976
21.728,4,0.2,4,0.175,5.432,2015,8,3,4,3,2,1,2,0,3.8024
663.072,6,0.2,4,-0.25,110.512,2015,8,3,4,3,2,1,1,14,-165.768
99.588,2,0.7,4,-0.8333333333333334,49.794,2015,8,3,4,3,2,1,1,3,-82.99
49.568,2,0.2,4,0.3125,24.784,2015,8,3,4,3,2,1,1,12,15.49
29.372,7,0.8,5,-1.5999999999999999,4.196,2015,11,4,0,3,1,0,1,3,-46.9952
344.704,2,0.2,5,0.1125,172.352,2015,11,4,0,3,1,0,2,13,38.7792
47.992,7,0.2,6,0.07500000000000001,6.856,2014,11,4,6,3,0,3,1,15,3.5994
102.24,4,0.2,6,-0.1625,25.56,2014,11,4,6,3,0,3,2,0,-16.614
39.96,2,0.0,5,0.48000000000000004,19.98,2014,5,2,5,3,0,3,1,12,19.1808
1432.0,5,0.2,5,0.0875,286.4,2014,5,2,5,3,0,3,2,13,125.3
41.04,6,0.0,5,0.27,6.84,2014,5,2,5,3,0,3,1,15,11.0808
256.784,1,0.2,5,0.125,256.784,2014,5,2,5,3,0,3,0,5,32.098
120.98,1,0.0,3,0.1,120.98,2016,10,4,0,0,0,1,0,4,12.098
315.98,1,0.0,3,0.47000000000000003,315.98,2016,10,4,0,0,0,1,1,3,148.5106
28.752,3,0.2,4,0.35000000000000003,9.584,2016,10,4,6,3,1,1,1,3,10.0632
114.95,5,0.0,4,0.27999999999999997,22.990000000000002,2016,10,4,6,3,1,1,1,2,32.186
23.04,8,0.0,4,0.3,2.88,2016,12,4,3,3,1,3,1,2,6.912
15.48,3,0.0,0,0.29000000000000004,5.16,2016,4,2,3,1,0,1,1,2,4.4892
51.84,8,0.0,0,0.4799999999999999,6.48,2016,4,2,3,1,0,1,1,12,24.8832
39.816,3,0.2,4,0.18749999999999997,13.272,2017,8,3,3,3,0,0,2,0,7.4655
16.06,1,0.0,5,0.26,16.06,2017,8,3,3,2,1,3,1,14,4.1756
7.28,1,0.0,3,0.48,7.28,2017,12,4,0,2,2,0,1,7,3.4944
5.4,3,0.0,3,0.48,1.8,2017,12,4,0,2,2,0,1,3,2.592
19.44,3,0.0,5,0.48000000000000004,6.48,2015,3,1,5,3,0,3,1,12,9.3312
39.88,2,0.0,7,0.27999999999999997,19.94,2014,12,4,0,3,1,3,0,9,11.1664
79.44,3,0.0,7,0.36000000000000004,26.48,2014,12,4,0,3,1,3,0,9,28.5984
20.664,7,0.2,2,0.33749999999999997,2.9520000000000004,2017,9,3,5,0,1,1,1,10,6.9741
32.4,5,0.0,5,0.48,6.4799999999999995,2016,11,4,0,3,1,3,1,12,15.552
13.762,1,0.8,6,-1.7999999999999998,13.762,2017,11,4,4,3,1,0,1,1,-24.7716
15.28,2,0.0,3,0.49,7.64,2017,11,4,1,0,2,0,1,7,7.4872
44.688,7,0.2,4,0.075,6.384,2015,8,3,6,3,0,1,1,14,3.3516
301.47,3,0.5,4,-0.6799999999999999,100.49000000000001,2015,8,3,6,3,0,1,0,4,-204.9996
11.07,3,0.0,1,0.47,3.69,2017,10,4,4,0,0,2,1,10,5.2029
1504.52,4,0.0,1,0.23,376.13,2017,10,4,4,0,0,2,0,16,346.0396
25.92,4,0.0,1,0.4799999999999999,6.48,2017,10,4,4,0,0,2,1,12,12.4416
7.536,6,0.8,0,-1.7500000000000002,1.256,2017,11,4,5,1,2,0,1,3,-13.188
1.408,2,0.8,0,-1.6500000000000001,0.704,2017,11,4,5,1,2,0,1,3,-2.3232
4.144,4,0.8,0,-1.5499999999999998,1.036,2017,11,4,5,1,2,0,1,3,-6.4232
52.752,3,0.2,0,-0.23750000000000002,17.584,2017,11,4,5,1,2,0,1,14,-12.5286
381.36,7,0.0,5,0.27999999999999997,54.480000000000004,2017,3,1,6,3,1,3,1,1,106.7808
6.72,4,0.0,0,0.5,1.68,2014,11,4,0,1,2,3,1,2,3.36
15.192,3,0.2,3,0.36250000000000004,5.064,2017,7,3,6,0,0,3,1,3,5.5071
58.32,9,0.0,3,0.48,6.48,2017,7,3,6,0,0,3,1,12,27.9936
946.764,6,0.7,4,-0.7333333333333333,157.794,2014,12,4,5,3,0,3,1,3,-694.2936
94.68,9,0.0,4,0.32999999999999996,10.520000000000001,2016,9,3,4,3,0,3,0,9,31.2444
23.67,3,0.0,4,0.039999999999999994,7.890000000000001,2016,9,3,4,3,0,3,1,14,0.9468
1091.168,4,0.2,4,0.0625,272.792,2016,9,3,4,3,0,3,2,13,68.198
18.69,7,0.0,4,0.27999999999999997,2.6700000000000004,2016,9,3,4,3,0,3,1,2,5.2332
568.728,3,0.2,4,0.05,189.576,2016,9,3,4,3,0,3,0,16,28.4364
7.312,1,0.2,4,0.35000000000000003,7.312,2016,9,3,4,3,0,3,1,3,2.5592
147.568,2,0.2,3,-0.024999999999999998,73.784,2017,2,1,5,0,0,1,0,9,-3.6892
56.784,7,0.2,6,0.3625,8.112,2017,10,4,4,3,1,2,1,12,20.5842
5.607,3,0.7,6,-0.7,1.869,2017,10,4,4,3,1,2,1,3,-3.9249
6.576,3,0.2,6,0.08750000000000001,2.1919999999999997,2017,10,4,4,3,1,2,1,2,0.5754
14.304,6,0.2,5,0.32499999999999996,2.384,2014,7,3,2,3,2,3,1,3,4.6488
119.833,1,0.15,5,0.05882352941176471,119.833,2014,7,3,2,3,2,3,0,4,7.049
5.56,2,0.0,5,0.4000000000000001,2.78,2014,7,3,2,3,2,3,1,2,2.224
32.4,5,0.0,5,0.48,6.4799999999999995,2014,7,3,2,3,2,3,1,12,15.552
9.84,3,0.0,4,0.29000000000000004,3.28,2017,5,2,0,3,2,3,1,2,2.8536
2.78,1,0.0,4,0.26,2.78,2017,5,2,0,3,2,3,1,2,0.7228
3.64,1,0.2,4,0.375,3.64,2016,11,4,3,3,0,1,1,3,1.365
881.93,7,0.0,4,0.25,125.99,2016,11,4,3,3,0,1,2,13,220.4825
115.84,8,0.0,4,0.47,14.48,2016,12,4,4,3,1,0,1,3,54.4448
107.648,2,0.2,6,0.3125,53.824,2017,3,1,3,3,1,3,1,3,33.64
199.95,5,0.0,2,0.32,39.989999999999995,2017,9,3,5,2,0,2,2,0,63.984
12.96,2,0.0,2,0.4799999999999999,6.48,2017,9,3,5,2,0,2,1,12,6.2208
60.89,1,0.0,4,0.25,60.89,2014,2,1,1,2,0,0,0,5,15.2225
14.94,3,0.0,4,0.46,4.9799999999999995,2014,2,1,1,2,0,0,1,10,6.8724
9.64,2,0.0,4,0.45999999999999996,4.82,2014,2,1,1,2,0,0,1,3,4.4344
332.94,3,0.0,4,0.16,110.98,2014,2,1,1,2,0,0,0,9,53.2704
51.9,3,0.0,4,0.47000000000000003,17.3,2014,2,1,1,2,0,0,1,3,24.393
64.96,2,0.0,4,0.04,32.48,2014,2,1,1,2,0,0,1,14,2.5984
25.5,3,0.0,3,0.26,8.5,2017,11,4,5,2,0,0,1,15,6.63
215.976,3,0.2,0,-0.0125,71.992,2017,9,3,5,1,2,3,0,5,-2.6997
389.97,3,0.0,4,0.08999999999999998,129.99,2015,10,4,4,3,0,0,0,5,35.0973
269.91,5,0.1,4,0.19999999999999998,53.982000000000006,2015,10,4,4,3,0,0,1,1,53.982
11.673,3,0.7,7,-0.6666666666666666,3.891,2017,11,4,4,3,1,2,1,3,-7.782
64.848,7,0.2,7,0.375,9.264,2017,11,4,4,3,1,2,1,7,24.318
14.56,2,0.0,1,0.38,7.28,2014,2,1,5,0,2,3,0,9,5.5328
102.582,1,0.1,0,0.06666666666666667,102.582,2015,9,3,4,1,0,1,0,5,6.8388
20.04,3,0.0,0,0.48,6.68,2015,9,3,4,1,0,1,1,12,9.6192
32.088,7,0.2,7,0.35,4.5840000000000005,2017,8,3,0,3,0,1,1,3,11.2308
4305.552,6,0.2,7,0.3375,717.592,2017,8,3,0,3,0,1,1,3,1453.1238
10.02,3,0.0,5,0.44000000000000006,3.34,2016,5,2,3,3,1,1,0,9,4.4088
631.96,4,0.0,5,0.48,157.99,2016,5,2,3,3,1,1,2,13,303.3408
1577.94,3,0.0,4,0.48,525.98,2017,9,3,5,3,0,2,1,3,757.4112
255.85,7,0.0,0,0.44,36.55,2014,10,4,4,1,1,3,1,2,112.574
184.704,6,0.2,3,0.075,30.784000000000002,2016,5,2,3,2,1,2,1,14,13.8528
47.92,2,0.2,3,0.25,23.96,2016,5,2,3,2,1,2,2,0,11.98
15.936,4,0.2,4,0.325,3.984,2017,12,4,4,3,0,1,1,10,5.1792
8.001,7,0.7,4,-0.7000000000000001,1.143,2017,12,4,4,3,0,1,1,3,-5.6007
398.972,2,0.3,4,-0.07142857142857144,199.486,2017,12,4,4,3,0,1,0,5,-28.498
163.88,2,0.0,4,0.25,81.94,2016,9,3,1,3,2,3,0,4,40.97
67.9,5,0.0,4,0.3,13.580000000000002,2017,9,3,0,3,0,2,1,1,20.37
72.224,4,0.2,5,0.35,18.056,2016,12,4,4,3,0,2,1,12,25.2784
11.696,2,0.2,2,0.3375,5.848,2017,9,3,5,2,0,3,1,10,3.9474
392.94,3,0.0,5,0.11,130.98,2014,11,4,1,3,1,0,0,5,43.2234
18.176,1,0.2,3,0.26250000000000007,18.176,2015,11,4,5,0,0,2,0,9,4.7712
6.888,3,0.8,7,-1.5999999999999999,2.296,2017,6,2,0,3,2,0,1,3,-11.0208
457.485,3,0.3,7,-0.18571428571428572,152.495,2017,6,2,0,3,2,0,0,16,-84.9615
1079.316,6,0.3,3,-0.014285714285714285,179.886,2017,11,4,3,0,0,1,0,5,-15.4188
48.91,1,0.0,3,0.47000000000000003,48.91,2014,4,2,2,2,2,3,1,12,22.9877
9.84,3,0.0,2,0.29000000000000004,3.28,2014,9,3,1,0,0,1,1,2,2.8536
34.5,3,0.0,2,0.45,11.5,2014,9,3,1,0,0,1,1,3,15.525
0.556,1,0.8,0,-1.7,0.556,2017,3,1,3,1,1,0,1,3,-0.9452
43.8,6,0.0,4,0.47,7.3,2017,11,4,4,2,0,1,1,3,20.586
13.872,3,0.2,4,0.3625,4.624,2017,5,2,6,3,1,1,1,12,5.0286
115.96,4,0.5,4,-0.56,28.99,2017,5,2,6,3,1,1,0,4,-64.9376
41.424,2,0.2,4,0.2,20.712,2015,4,2,5,2,1,0,2,0,8.2848
244.768,4,0.2,4,0.1,61.192,2015,4,2,5,2,1,0,2,13,24.4768
74.352,3,0.2,4,0.0875,24.784000000000002,2015,4,2,5,2,1,0,1,2,6.5058
4.312,2,0.8,4,-1.6,2.156,2015,4,2,5,2,1,0,1,3,-6.8992
56.686,1,0.3,4,-0.35714285714285715,56.686,2015,4,2,5,2,1,0,0,5,-20.245
97.968,2,0.2,4,0.0625,48.984,2015,4,2,5,2,1,0,2,13,6.123
7.872,3,0.2,4,0.1125,2.624,2015,4,2,5,2,1,0,1,2,0.8856
15.552,3,0.2,4,0.35000000000000003,5.184,2015,4,2,5,2,1,0,1,12,5.4432
1.476,1,0.8,4,-1.5499999999999998,1.476,2015,4,2,5,2,1,0,1,3,-2.2878
8.4,5,0.0,5,0.26,1.6800000000000002,2015,9,3,5,3,2,3,1,2,2.184
6.56,2,0.0,5,0.29000000000000004,3.28,2014,3,1,1,3,0,3,1,2,1.9024
14.88,2,0.0,5,0.25,7.44,2014,3,1,1,3,0,3,1,2,3.72
45.48,4,0.0,5,0.35000000000000003,11.37,2014,3,1,1,3,0,3,2,0,15.918
25.44,6,0.0,5,0.38999999999999996,4.24,2014,3,1,1,3,0,3,1,2,9.9216
146.688,8,0.2,5,0.31250000000000006,18.336,2016,8,3,4,3,1,1,1,3,45.84
4.928,2,0.2,6,0.35000000000000003,2.464,2017,3,1,0,3,0,0,1,10,1.7248
63.488,4,0.2,6,0.075,15.872,2017,3,1,0,3,0,0,1,2,4.7616
418.32,7,0.0,0,0.27999999999999997,59.76,2015,11,4,2,1,1,0,1,14,117.1296
123.858,2,0.1,0,0.37777777777777777,61.929,2015,11,4,2,1,1,0,1,1,46.7908
118.782,3,0.4,4,-0.23333333333333336,39.594,2016,4,2,1,3,0,1,2,13,-27.7158
769.184,4,0.2,4,-0.21250000000000002,192.296,2016,4,2,1,3,0,1,1,15,-163.4516
47.904,1,0.2,5,-0.0625,47.904,2017,2,1,1,3,0,0,2,0,-2.994
13.36,2,0.0,5,0.48,6.68,2017,7,3,3,3,1,1,1,12,6.4128
163.764,2,0.1,5,0.15555555555555553,81.882,2017,7,3,3,3,1,1,0,5,25.4744
183.92,4,0.0,5,0.17,45.98,2017,7,3,3,3,1,1,0,9,31.2664
11.376,3,0.6,4,-0.5,3.792,2016,11,4,4,3,0,0,0,9,-5.688
66.112,4,0.6,4,-1.2750000000000001,16.528,2016,11,4,4,3,0,0,0,9,-84.2928
211.04,8,0.0,6,0.46,26.38,2017,9,3,5,3,0,3,1,12,97.0784
594.816,2,0.2,6,0.09999999999999999,297.408,2017,9,3,5,3,0,3,0,5,59.4816
72.96,3,0.2,6,0.325,24.319999999999997,2017,9,3,5,3,0,3,1,3,23.712
80.96,4,0.0,3,0.43000000000000005,20.24,2017,9,3,3,0,0,3,0,9,34.8128
455.712,2,0.2,3,0.07500000000000001,227.856,2017,9,3,3,0,0,3,2,13,34.1784
25.98,1,0.0,3,0.27999999999999997,25.98,2017,9,3,3,0,0,3,1,2,7.2744
45.28,4,0.0,2,0.34,11.32,2015,11,4,5,0,0,3,1,1,15.3952
15.56,2,0.0,6,0.47,7.78,2015,11,4,3,3,0,1,1,7,7.3132
859.2,3,0.2,4,0.08750000000000001,286.40000000000003,2016,9,3,3,3,1,3,2,13,75.18
195.68,4,0.0,2,0.26,48.92,2017,9,3,0,2,0,2,1,1,50.8768
14.2,4,0.0,2,0.47000000000000003,3.55,2017,9,3,0,2,0,2,1,8,6.674
314.352,3,0.2,1,-0.05,104.78399999999999,2017,5,2,0,0,0,2,0,4,-15.7176
4.608,2,0.2,1,0.325,2.304,2017,5,2,0,0,0,2,1,10,1.4976
17.9,5,0.0,4,0.4900000000000001,3.5799999999999996,2017,9,3,5,3,1,3,1,8,8.771
2.992,1,0.2,3,0.37500000000000006,2.992,2014,10,4,6,2,1,3,1,3,1.122
20.064,6,0.2,3,0.35000000000000003,3.344,2014,10,4,6,2,1,3,1,3,7.0224
146.73,3,0.0,3,0.47000000000000003,48.91,2014,10,4,6,2,1,3,1,12,68.9631
18.75,5,0.0,3,0.48,3.75,2014,10,4,6,2,1,3,1,10,9.0
117.576,3,0.2,3,0.1,39.192,2014,10,4,6,2,1,3,2,13,11.7576
51.184,7,0.2,5,0.375,7.311999999999999,2016,3,1,6,3,2,3,1,3,19.194
455.97,5,0.4,3,-0.2333333333333333,91.194,2017,2,1,4,0,2,1,0,16,-106.393
5.715,5,0.7,3,-0.8333333333333334,1.143,2017,2,1,4,0,2,1,1,3,-4.7625
57.594,1,0.4,3,-0.2,57.594,2017,2,1,4,0,2,1,2,13,-11.5188
30.144,2,0.2,3,0.275,15.072,2017,2,1,4,0,2,1,0,9,8.2896
899.43,5,0.3,3,-0.014285714285714287,179.886,2017,2,1,4,0,2,1,0,5,-12.849
842.72,8,0.0,6,0.24,105.34,2016,12,4,3,3,0,3,0,9,202.2528
41.96,2,0.0,6,0.25999999999999995,20.98,2016,12,4,3,3,0,3,0,9,10.9096
13.216,4,0.2,4,0.3375,3.304,2016,9,3,4,3,1,3,1,3,4.4604
184.752,3,0.2,4,-0.1125,61.584,2016,9,3,4,3,1,3,0,5,-20.7846
520.464,2,0.3,2,-0.028571428571428567,260.232,2017,9,3,6,0,0,0,0,5,-14.8704
11.424,3,0.2,2,0.325,3.808,2017,9,3,6,0,0,0,1,12,3.7128
19.44,3,0.0,4,0.48000000000000004,6.48,2015,12,4,1,3,2,0,1,12,9.3312
3.64,2,0.0,4,0.28,1.82,2015,12,4,1,3,2,0,1,2,1.0192
18.54,2,0.0,4,0.4700000000000001,9.27,2015,12,4,1,3,2,0,1,12,8.7138
43.12,5,0.2,3,0.35000000000000003,8.623999999999999,2016,1,1,0,2,1,1,1,3,15.092
313.722,3,0.4,3,-0.31666666666666665,104.574,2016,1,1,0,2,1,1,0,16,-99.3453
45.98,1,0.0,3,0.17,45.98,2016,1,1,0,2,1,1,0,9,7.8166
428.68,7,0.0,3,0.0,61.24,2016,1,1,0,2,1,1,1,14,0.0
30.576,6,0.2,4,0.33749999999999997,5.096,2017,3,1,1,3,2,3,1,3,10.3194
13.02,7,0.0,4,0.030000000000000002,1.8599999999999999,2017,3,1,1,3,2,3,1,8,0.3906
22.14,3,0.0,4,0.29,7.38,2017,3,1,1,3,2,3,0,9,6.4206
359.32,4,0.0,4,0.02,89.83,2017,3,1,1,3,2,3,1,14,7.1864
11.56,2,0.0,3,0.48999999999999994,5.78,2014,8,3,4,0,0,0,1,12,5.6644
68.48,2,0.2,5,0.375,34.24,2014,6,2,6,3,0,1,1,3,25.68
1676.88,6,0.0,5,0.049999999999999996,279.48,2014,6,2,6,3,0,1,1,14,83.844
37.94,2,0.0,2,0.4800000000000001,18.97,2016,4,2,3,0,1,1,1,12,18.2112
272.97,3,0.0,2,0.15999999999999998,90.99000000000001,2017,11,4,1,2,1,1,0,5,43.6752
41.568,4,0.2,2,-0.09999999999999999,10.392,2015,5,2,4,0,1,1,0,9,-4.1568
317.058,3,0.3,2,-0.2714285714285714,105.68599999999999,2015,5,2,4,0,1,1,0,5,-86.0586
8.04,5,0.2,2,0.36250000000000004,1.6079999999999999,2015,5,2,4,0,1,1,1,8,2.9145
419.944,7,0.2,4,0.125,59.992000000000004,2017,5,2,6,3,0,3,2,13,52.493
61.38,6,0.0,4,0.26,10.23,2016,6,2,6,3,1,3,1,15,15.9588
50.0,2,0.0,5,0.21,25.0,2015,12,4,0,2,0,3,2,0,10.5
31.8,3,0.0,4,0.43,10.6,2017,12,4,0,3,0,1,2,0,13.674
32.56,2,0.0,4,0.26,16.28,2017,12,4,6,3,1,0,1,14,8.4656
7.072,2,0.2,5,0.3375,3.536,2016,5,2,1,3,0,0,1,7,2.3868
45.528,3,0.2,4,0.35,15.176,2014,12,4,1,2,0,2,1,12,15.9348
64.784,1,0.2,4,0.09999999999999999,64.784,2014,12,4,1,2,0,2,0,5,6.4784
424.272,2,0.2,4,-0.025,212.136,2014,12,4,1,2,0,2,1,14,-10.6068
1.344,1,0.2,4,0.375,1.344,2014,12,4,1,2,0,2,1,2,0.504
83.92,5,0.2,4,-0.012499999999999999,16.784,2014,12,4,1,2,0,2,1,14,-1.049
25.92,4,0.0,5,0.4799999999999999,6.48,2017,8,3,4,3,2,1,1,12,12.4416
120.576,8,0.2,4,0.275,15.072,2017,8,3,6,3,0,3,0,9,33.1584
79.92,4,0.0,4,0.47,19.98,2017,1,1,3,3,0,1,1,12,37.5624
12.28,1,0.0,4,0.47000000000000003,12.28,2017,1,1,3,3,0,1,1,12,5.7716
542.94,3,0.0,4,0.27999999999999997,180.98000000000002,2017,1,1,3,3,0,1,1,1,152.0232
2.04,1,0.0,4,0.47,2.04,2017,1,1,3,3,0,1,1,7,0.9588
228.92,5,0.2,5,0.0625,45.784,2015,6,2,4,3,2,0,1,14,14.3075
7.992,1,0.2,3,0.325,7.992,2017,3,1,0,0,1,0,2,13,2.5974
582.336,8,0.2,0,-0.05,72.792,2015,10,4,6,1,1,3,0,5,-29.1168
629.95,5,0.0,3,0.25,125.99000000000001,2014,9,3,5,0,0,1,2,13,157.4875
631.782,2,0.1,3,0.22222222222222218,315.891,2014,9,3,5,0,0,1,0,5,140.396
801.568,2,0.2,3,-0.0125,400.784,2014,9,3,5,0,0,1,0,4,-10.0196
